country,sex,year,mean_bmi_urban,urban_lower_ci,urban_upper_ci,mean_bmi_rural,rural_lower_ci,rural_upper_ci
Venezuela,Men,1993,25.52342,24.64905,26.39975,24.32173,23.27364,25.38198
Venezuela,Men,1994,25.60466,24.75583,26.44821,24.40199,23.38407,25.41703
Venezuela,Men,1995,25.68573,24.8719,26.50541,24.48208,23.49257,25.46848
Venezuela,Men,1996,25.76645,24.99023,26.55331,24.56182,23.60289,25.51643
Venezuela,Men,1997,25.84676,25.10152,26.60118,24.64115,23.70536,25.57091
Venezuela,Men,1998,25.9265,25.20507,26.64853,24.71992,23.81214,25.62548
Venezuela,Men,1999,26.00521,25.30743,26.69892,24.79764,23.91924,25.67011
Venezuela,Men,2000,26.08197,25.40189,26.75487,24.87342,24.01341,25.71955
Venezuela,Men,2001,26.15625,25.49388,26.80419,24.94672,24.11251,25.77697
Venezuela,Men,2002,26.22771,25.58166,26.8589,25.0172,24.21431,25.81892
Venezuela,Men,2003,26.2965,25.66602,26.91397,25.08501,24.29839,25.85714
Venezuela,Men,2004,26.36183,25.75599,26.96722,25.14937,24.38548,25.91787
Venezuela,Men,2005,26.42315,25.83102,27.02192,25.20971,24.46576,25.95123
Venezuela,Men,2006,26.48014,25.89778,27.06855,25.26571,24.53717,25.99856
Venezuela,Men,2007,26.53354,25.96122,27.1072,25.31814,24.60389,26.03107
Venezuela,Men,2008,26.58352,26.01766,27.14469,25.36714,24.6574,26.06597
Venezuela,Men,2009,26.63067,26.07822,27.18059,25.4133,24.71296,26.1066
Venezuela,Men,2010,26.67469,26.12221,27.21835,25.45635,24.76874,26.14213
Venezuela,Men,2011,26.71609,26.16737,27.25195,25.49677,24.82021,26.17726
Venezuela,Men,2012,26.7551,26.20356,27.29574,25.5348,24.86162,26.21512
Venezuela,Men,2013,26.79199,26.22204,27.34796,25.5707,24.88108,26.26103
Venezuela,Men,2014,26.82778,26.22429,27.39855,25.60552,24.89824,26.32329
Venezuela,Men,2015,26.86283,26.22625,27.46156,25.63959,24.90505,26.38236
Venezuela,Men,2016,26.89752,26.23079,27.54053,25.6733,24.89754,26.44518
Venezuela,Men,2017,26.93217,26.22108,27.6284,25.70697,24.88061,26.51312
Viet Nam,Men,1985,19.77034,19.03937,20.51058,18.77163,18.10147,19.46038
Viet Nam,Men,1986,19.81992,19.14867,20.48494,18.81974,18.21062,19.43846
Viet Nam,Men,1987,19.8696,19.25617,20.48281,18.86795,18.31823,19.41831
Viet Nam,Men,1988,19.9199,19.3583,20.46334,18.91678,18.42356,19.41739
Viet Nam,Men,1989,19.97069,19.45263,20.46467,18.96611,18.51345,19.42148
Viet Nam,Men,1990,20.02243,19.55155,20.48072,19.01637,18.60211,19.43698
Viet Nam,Men,1991,20.07576,19.6394,20.50022,19.06824,18.68258,19.4564
Viet Nam,Men,1992,20.13135,19.72675,20.52731,19.12236,18.76075,19.48861
Viet Nam,Men,1993,20.18936,19.81429,20.56172,19.17891,18.83566,19.52044
Viet Nam,Men,1994,20.25052,19.89409,20.59903,19.2386,18.91754,19.56543
Viet Nam,Men,1995,20.31433,19.97416,20.64435,19.30094,18.9905,19.61888
Viet Nam,Men,1996,20.38151,20.05407,20.70215,19.36666,19.06721,19.6724
Viet Nam,Men,1997,20.45184,20.13701,20.75715,19.43552,19.14362,19.73081
Viet Nam,Men,1998,20.52517,20.22227,20.82099,19.50738,19.22284,19.79308
Viet Nam,Men,1999,20.60122,20.3112,20.88523,19.58196,19.30521,19.86319
Viet Nam,Men,2000,20.67949,20.39795,20.95186,19.65876,19.38791,19.93378
Viet Nam,Men,2001,20.75992,20.48708,21.02484,19.73773,19.47488,20.00461
Viet Nam,Men,2002,20.84351,20.57607,21.10077,19.81984,19.56345,20.0793
Viet Nam,Men,2003,20.93092,20.66924,21.18489,19.90579,19.65582,20.15511
Viet Nam,Men,2004,21.02183,20.7625,21.26897,19.99524,19.74948,20.24016
Viet Nam,Men,2005,21.11613,20.86155,21.35832,20.08807,19.84391,20.3295
Viet Nam,Men,2006,21.21399,20.95961,21.45789,20.18446,19.9418,20.4199
Viet Nam,Men,2007,21.3146,21.06018,21.55418,20.28361,20.04342,20.52274
Viet Nam,Men,2008,21.41718,21.16013,21.66541,20.38471,20.13929,20.62706
Viet Nam,Men,2009,21.5217,21.26027,21.78315,20.48777,20.24566,20.73592
Viet Nam,Men,2010,21.62841,21.35426,21.89835,20.59301,20.3401,20.85
Viet Nam,Men,2011,21.73888,21.45114,22.02883,20.70201,20.43179,20.98331
Viet Nam,Men,2012,21.85248,21.53685,22.17594,20.81415,20.52679,21.11838
Viet Nam,Men,2013,21.96874,21.62483,22.3185,20.92894,20.60869,21.27063
Viet Nam,Men,2014,22.08672,21.69793,22.48608,21.04545,20.6837,21.43269
Viet Nam,Men,2015,22.20573,21.76791,22.65933,21.163,20.74583,21.59799
Viet Nam,Men,2016,22.32466,21.83379,22.84919,21.28046,20.80266,21.78112
Viet Nam,Men,2017,22.44366,21.88199,23.03263,21.39799,20.85297,21.96752
Yemen,Men,1985,22.03276,20.72889,23.37443,21.16135,19.83789,22.51124
Yemen,Men,1986,22.11244,20.88922,23.38938,21.23965,19.99372,22.51548
Yemen,Men,1987,22.19258,21.03393,23.39427,21.31841,20.14918,22.51239
Yemen,Men,1988,22.27357,21.17303,23.40999,21.39803,20.29348,22.52822
Yemen,Men,1989,22.35522,21.30394,23.42941,21.4783,20.42893,22.54806
Yemen,Men,1990,22.43804,21.45225,23.44734,21.55975,20.56581,22.56901
Yemen,Men,1991,22.52155,21.60251,23.48447,21.64188,20.7093,22.59919
Yemen,Men,1992,22.60605,21.729,23.51845,21.725,20.83978,22.63816
Yemen,Men,1993,22.69126,21.8527,23.56756,21.80883,20.97442,22.68288
Yemen,Men,1994,22.77688,21.98293,23.61178,21.89308,21.09531,22.73541
Yemen,Men,1995,22.86316,22.10932,23.65689,21.97798,21.20903,22.78455
Yemen,Men,1996,22.94943,22.21893,23.71143,22.06287,21.32867,22.83646
Yemen,Men,1997,23.03539,22.33673,23.77644,22.14746,21.43335,22.89651
Yemen,Men,1998,23.12166,22.45036,23.82497,22.23235,21.54972,22.94501
Yemen,Men,1999,23.20739,22.56196,23.8773,22.3167,21.66189,22.99785
Yemen,Men,2000,23.2916,22.67733,23.94062,22.39954,21.76498,23.0566
Yemen,Men,2001,23.37384,22.78399,23.99565,22.4804,21.8751,23.10876
Yemen,Men,2002,23.45429,22.88459,24.05313,22.55947,21.97786,23.16325
Yemen,Men,2003,23.53311,22.98077,24.11303,22.63692,22.08065,23.21815
Yemen,Men,2004,23.61093,23.07064,24.16624,22.71336,22.17006,23.27622
Yemen,Men,2005,23.68739,23.16717,24.22207,22.78844,22.26175,23.32172
Yemen,Men,2006,23.76246,23.25187,24.28568,22.86214,22.33855,23.38511
Yemen,Men,2007,23.8363,23.3264,24.35591,22.9346,22.41755,23.45878
Yemen,Men,2008,23.91016,23.38536,24.43467,23.00708,22.48494,23.54325
Yemen,Men,2009,23.98364,23.4413,24.53087,23.07918,22.55242,23.62888
Yemen,Men,2010,24.05598,23.49777,24.63341,23.15015,22.59462,23.716
Yemen,Men,2011,24.12762,23.53026,24.72965,23.22041,22.62929,23.812
Yemen,Men,2012,24.19854,23.55823,24.84442,23.28996,22.65746,23.91945
Yemen,Men,2013,24.2688,23.5787,24.96446,23.35884,22.67927,24.03027
Yemen,Men,2014,24.33773,23.60102,25.08298,23.4264,22.69793,24.16173
Yemen,Men,2015,24.40539,23.61,25.20737,23.49268,22.701,24.29335
Yemen,Men,2016,24.47225,23.60894,25.34293,23.55816,22.70352,24.43669
Yemen,Men,2017,24.53826,23.58329,25.48606,23.6228,22.68604,24.57212
Zambia,Men,1985,20.65756,19.20979,22.03525,19.60258,18.09484,21.05393
Zambia,Men,1986,20.73268,19.353,22.05396,19.67095,18.22245,21.05433
Zambia,Men,1987,20.80777,19.47535,22.06477,19.7393,18.35629,21.06954
Zambia,Men,1988,20.88295,19.61148,22.08359,19.80774,18.46277,21.09729
Zambia,Men,1989,20.95823,19.75154,22.11549,19.87627,18.58696,21.12305
Zambia,Men,1990,21.03325,19.87335,22.15445,19.94456,18.69585,21.15341
Zambia,Men,1991,21.10756,19.98408,22.18684,20.01212,18.81333,21.18413
Zambia,Men,1992,21.18142,20.10433,22.22707,20.07924,18.91502,21.21722
Zambia,Men,1993,21.25459,20.21794,22.25505,20.14567,19.00363,21.25036
Zambia,Men,1994,21.32753,20.31913,22.29841,20.21186,19.08335,21.29765
Zambia,Men,1995,21.40028,20.42169,22.34726,20.27788,19.17125,21.34121
Zambia,Men,1996,21.47319,20.51959,22.39236,20.34404,19.25825,21.38825
Zambia,Men,1997,21.54642,20.60375,22.45274,20.41053,19.36069,21.43952
Zambia,Men,1998,21.62014,20.70659,22.50254,20.47751,19.45933,21.47801
Zambia,Men,1999,21.69437,20.80343,22.549,20.54499,19.54725,21.51657
Zambia,Men,2000,21.76923,20.90023,22.60311,20.61311,19.63128,21.56956
Zambia,Men,2001,21.84457,21.00917,22.66265,20.6817,19.7179,21.60331
Zambia,Men,2002,21.92003,21.10957,22.7189,20.75043,19.80708,21.64247
Zambia,Men,2003,21.99543,21.20078,22.77599,20.81908,19.89445,21.68963
Zambia,Men,2004,22.07102,21.29823,22.83304,20.88793,19.98723,21.74684
Zambia,Men,2005,22.14484,21.39588,22.88515,20.95501,20.07797,21.79095
Zambia,Men,2006,22.2172,21.49045,22.9436,21.02063,20.16914,21.8383
Zambia,Men,2007,22.28814,21.57192,22.99523,21.08483,20.26356,21.88323
Zambia,Men,2008,22.35721,21.66956,23.04401,21.14715,20.35647,21.92185
Zambia,Men,2009,22.42498,21.75624,23.0922,21.20818,20.44905,21.96744
Zambia,Men,2010,22.49165,21.8354,23.13758,21.26811,20.52359,21.99657
Zambia,Men,2011,22.55902,21.91646,23.20511,21.32874,20.60545,22.03558
Zambia,Men,2012,22.62716,21.99596,23.26256,21.39013,20.6812,22.0771
Zambia,Men,2013,22.69637,22.07176,23.32761,21.4526,20.76239,22.12251
Zambia,Men,2014,22.76638,22.13636,23.40195,21.51587,20.83676,22.17876
Zambia,Men,2015,22.8367,22.19418,23.47903,21.57945,20.90578,22.23769
Zambia,Men,2016,22.90735,22.24196,23.56528,21.64335,20.95981,22.3039
Zambia,Men,2017,22.97804,22.28248,23.66197,21.7073,21.01577,22.38436
Zimbabwe,Men,1985,22.08159,21.08035,23.14451,20.90831,19.79546,22.05656
Zimbabwe,Men,1986,22.10212,21.16177,23.08897,20.92172,19.8918,22.00302
Zimbabwe,Men,1987,22.12226,21.23174,23.06103,20.93474,19.96355,21.94474
Zimbabwe,Men,1988,22.14281,21.30611,23.02437,20.94817,20.03864,21.9035
Zimbabwe,Men,1989,22.16333,21.36769,22.99851,20.96157,20.10233,21.87216
Zimbabwe,Men,1990,22.18355,21.43002,22.973,20.97466,20.15281,21.83661
Zimbabwe,Men,1991,22.20317,21.47535,22.9607,20.98716,20.20066,21.81644
Zimbabwe,Men,1992,22.22219,21.51926,22.96367,20.99906,20.24769,21.79889
Zimbabwe,Men,1993,22.24135,21.56239,22.95754,21.0111,20.28253,21.78758
Zimbabwe,Men,1994,22.26141,21.594,22.94928,21.02404,20.32807,21.768
Zimbabwe,Men,1995,22.28344,21.62449,22.95646,21.03895,20.36217,21.75758
Zimbabwe,Men,1996,22.30804,21.66037,22.9666,21.05643,20.39674,21.74846
Zimbabwe,Men,1997,22.33539,21.69981,22.97487,21.07666,20.44018,21.7355
Zimbabwe,Men,1998,22.36651,21.74158,22.98978,21.10065,20.48088,21.73922
Zimbabwe,Men,1999,22.40139,21.78467,23.00466,21.12841,20.50985,21.74602
Zimbabwe,Men,2000,22.43991,21.83955,23.03427,21.15981,20.56457,21.76139
Zimbabwe,Men,2001,22.48154,21.89597,23.06464,21.19432,20.61641,21.77831
Zimbabwe,Men,2002,22.52649,21.96064,23.09308,21.23215,20.6711,21.79165
Zimbabwe,Men,2003,22.574,22.0292,23.12919,21.27253,20.72892,21.80728
Zimbabwe,Men,2004,22.62393,22.09131,23.16385,21.31534,20.79155,21.83582
Zimbabwe,Men,2005,22.67523,22.15494,23.20108,21.35951,20.86596,21.86197
Zimbabwe,Men,2006,22.7272,22.22318,23.23755,21.40436,20.92517,21.89108
Zimbabwe,Men,2007,22.77904,22.28567,23.27729,21.44909,20.98484,21.91953
Zimbabwe,Men,2008,22.82974,22.34992,23.31511,21.49266,21.04115,21.94777
Zimbabwe,Men,2009,22.87806,22.40575,23.35502,21.53386,21.08802,21.97591
Zimbabwe,Men,2010,22.92481,22.45448,23.3984,21.57348,21.13307,22.00645
Zimbabwe,Men,2011,22.97144,22.49934,23.43366,21.61299,21.16787,22.04698
Zimbabwe,Men,2012,23.01888,22.54492,23.48261,21.65331,21.19349,22.10254
Zimbabwe,Men,2013,23.06703,22.57439,23.5397,21.69434,21.2105,22.17108
Zimbabwe,Men,2014,23.11595,22.59867,23.62141,21.73613,21.21874,22.23557
Zimbabwe,Men,2015,23.16492,22.60431,23.712,21.77798,21.21145,22.31579
Zimbabwe,Men,2016,23.21399,22.60124,23.81556,21.81993,21.2118,22.41214
Zimbabwe,Men,2017,23.26302,22.59569,23.93076,21.86184,21.19745,22.5186
Afghanistan,Women,1985,23.18923188,20.90411693,25.43846921,20.10713499,17.81974234,22.37386807
Afghanistan,Women,1986,23.27561232,21.05556488,25.44551067,20.20766837,18.01452236,22.36671371
Afghanistan,Women,1987,23.36199549,21.2232323,25.43956658,20.30820449,18.18877285,22.38651694
Afghanistan,Women,1988,23.44856431,21.38936611,25.44807741,20.40892626,18.366026,22.40634752
Afghanistan,Women,1989,23.53542716,21.54075581,25.45291968,20.50994206,18.56241826,22.4428083
Afghanistan,Women,1990,23.62269187,21.69601282,25.47203184,20.61135972,18.73113476,22.45225798
Afghanistan,Women,1991,23.71049939,21.86397433,25.49465889,20.71332018,18.8998318,22.4875264
Afghanistan,Women,1992,23.79917163,22.01836144,25.53010373,20.81614537,19.07553485,22.52888544
Afghanistan,Women,1993,23.88880764,22.15818359,25.56875712,20.91993433,19.2383013,22.59520027
Afghanistan,Women,1994,23.980135,22.30964033,25.62205025,21.02541464,19.40291947,22.6479787
Afghanistan,Women,1995,24.07329003,22.44902865,25.67050982,21.13272261,19.55534489,22.71857425
Afghanistan,Women,1996,24.16866966,22.57667542,25.71862288,21.24225519,19.71570135,22.77717221
Afghanistan,Women,1997,24.26692464,22.71257038,25.78006543,21.35466312,19.87834012,22.82825152
Afghanistan,Women,1998,24.36787737,22.84917846,25.84117068,21.4697688,20.03212612,22.9055512
Afghanistan,Women,1999,24.47116386,23.00266522,25.9152483,21.58720824,20.18776311,22.99188271
Afghanistan,Women,2000,24.57588192,23.15704818,25.98682176,21.70607924,20.34785468,23.07244315
Afghanistan,Women,2001,24.68113631,23.30765821,26.06090869,21.82548658,20.51413105,23.1507769
Afghanistan,Women,2002,24.7853675,23.43766333,26.12303562,21.94387072,20.66835228,23.23620235
Afghanistan,Women,2003,24.8875607,23.57273502,26.19082032,22.06021687,20.81873761,23.32222913
Afghanistan,Women,2004,24.98801176,23.72021298,26.24974138,22.17482088,20.97151764,23.39774407
Afghanistan,Women,2005,25.08678042,23.86170975,26.30639568,22.28774249,21.11267669,23.47544161
Afghanistan,Women,2006,25.18408652,23.98270791,26.3692826,22.39920154,21.27259774,23.53376497
Afghanistan,Women,2007,25.28100371,24.12218623,26.43195258,22.51027168,21.40834697,23.60597675
Afghanistan,Women,2008,25.37826021,24.2487089,26.49905066,22.62168112,21.55731895,23.69366147
Afghanistan,Women,2009,25.4764187,24.3854577,26.56762631,22.73399256,21.69735722,23.77947164
Afghanistan,Women,2010,25.57474845,24.51199512,26.63609999,22.84647526,21.84007095,23.87106139
Afghanistan,Women,2011,25.67355802,24.62563397,26.71219388,22.95943777,21.959625,23.96564016
Afghanistan,Women,2012,25.7731941,24.73426426,26.80441453,23.0732268,22.09618957,24.06675525
Afghanistan,Women,2013,25.87322101,24.82428151,26.91154464,23.18740666,22.20126896,24.17728934
Afghanistan,Women,2014,25.97360477,24.90241182,27.03967404,23.30194337,22.28520144,24.29908558
Afghanistan,Women,2015,26.07441676,24.97879105,27.16229006,23.41690831,22.37484316,24.43927041
Afghanistan,Women,2016,26.17516971,25.0363805,27.30573818,23.53181421,22.43783454,24.60612021
Afghanistan,Women,2017,26.27599433,25.0912113,27.43954995,23.64679177,22.51659825,24.76952899
Albania,Women,1985,25.88018925,23.94606801,27.79060448,26.09268175,24.08214939,28.08991565
Albania,Women,1986,25.8378752,24.01578754,27.63919161,26.05197698,24.14762174,27.93439094
Albania,Women,1987,25.79530162,24.06692134,27.50591499,26.01101269,24.20731516,27.79653978
Albania,Women,1988,25.75329373,24.11073683,27.37968212,25.97061409,24.23481123,27.68011401
Albania,Women,1989,25.71187499,24.15076863,27.25038825,25.93080463,24.28544502,27.56276153
Albania,Women,1990,25.67132706,24.18473022,27.12658746,25.89186599,24.32443864,27.43112512
Albania,Women,1991,25.63249316,24.21361967,27.02325574,25.85464138,24.35828871,27.32687814
Albania,Women,1992,25.59675417,24.23825846,26.94143559,25.82051167,24.40106018,27.22899552
Albania,Women,1993,25.56466449,24.26454436,26.85794749,25.79003128,24.43360661,27.15108813
Albania,Women,1994,25.53602672,24.29814053,26.76254892,25.76300279,24.4626642,27.07396437
Albania,Women,1995,25.51231814,24.33101874,26.68388308,25.7409035,24.4842144,27.00764075
Albania,Women,1996,25.49430627,24.3521474,26.59892087,25.72450092,24.52667703,26.94301606
Albania,Women,1997,25.4826038,24.38031185,26.54066569,25.71440773,24.55627345,26.88004976
Albania,Women,1998,25.47748428,24.41524092,26.49958569,25.7108975,24.60506107,26.8231461
Albania,Women,1999,25.4787628,24.46378351,26.46128824,25.7137853,24.63800337,26.78775755
Albania,Women,2000,25.48554775,24.50500029,26.44601454,25.72217953,24.6844348,26.7536409
Albania,Women,2001,25.49691404,24.54481818,26.41687691,25.73515511,24.72497855,26.73238363
Albania,Women,2002,25.51163908,24.59424372,26.40442591,25.75148944,24.76383651,26.71139098
Albania,Women,2003,25.52956936,24.63536662,26.39293955,25.77102901,24.80587788,26.69630076
Albania,Women,2004,25.55050524,24.69051555,26.39184478,25.79357417,24.86455581,26.69660742
Albania,Women,2005,25.57370418,24.74693359,26.38470396,25.81838239,24.89463501,26.70045042
Albania,Women,2006,25.59915454,24.78889168,26.38851099,25.84544204,24.95854598,26.7076576
Albania,Women,2007,25.62631125,24.82037398,26.3983813,25.87420804,25.00843168,26.72726727
Albania,Women,2008,25.65449536,24.8411749,26.43082459,25.90400143,25.04791162,26.75681901
Albania,Women,2009,25.6828452,24.87034022,26.47394449,25.93396056,25.06087055,26.78735078
Albania,Women,2010,25.7115145,24.86412997,26.52014349,25.96423914,25.06674232,26.82630212
Albania,Women,2011,25.74069185,24.85838878,26.58004938,25.99502578,25.06153772,26.88244345
Albania,Women,2012,25.77093785,24.8504695,26.66068833,26.02688107,25.05561384,26.96690095
Albania,Women,2013,25.80243353,24.81640312,26.75888768,26.05998603,25.03934824,27.04862785
Albania,Women,2014,25.8345654,24.78746958,26.85055755,26.09372719,25.00734089,27.15585883
Albania,Women,2015,25.8671983,24.73520238,26.95471859,26.12796937,24.95066852,27.26510977
Albania,Women,2016,25.89935126,24.67770743,27.06016332,26.16173162,24.899682,27.39284016
Albania,Women,2017,25.93157048,24.6203841,27.18092696,26.19556012,24.82654382,27.51495213
Algeria,Women,1985,24.76590314,22.91562013,26.56523669,23.26628505,21.41704066,25.14061124
Algeria,Women,1986,24.84118392,23.10198214,26.52256363,23.37433994,21.62421018,25.13232916
Algeria,Women,1987,24.91659873,23.26992154,26.4964355,23.48252887,21.84476873,25.15124018
Algeria,Women,1988,24.99217927,23.45362574,26.47473355,23.59088352,22.0562094,25.15882957
Algeria,Women,1989,25.06824423,23.61191402,26.47491201,23.69972259,22.247005,25.16481883
Algeria,Women,1990,25.14525027,23.76498684,26.47146149,23.80950275,22.43213551,25.18717683
Algeria,Women,1991,25.22250908,23.92526385,26.47869383,23.91953567,22.62712426,25.22213577
Algeria,Women,1992,25.30017699,24.09842326,26.48676158,24.0299777,22.79993089,25.27151842
Algeria,Women,1993,25.37817392,24.24547462,26.51031332,24.14074875,22.98261653,25.31018637
Algeria,Women,1994,25.45727778,24.38135873,26.54195804,24.25262672,23.1620053,25.37018805
Algeria,Women,1995,25.53887969,24.51886892,26.56228262,24.36700274,23.33184475,25.43013204
Algeria,Women,1996,25.62304223,24.65309354,26.6037201,24.4839394,23.49020537,25.49695789
Algeria,Women,1997,25.71027547,24.78992872,26.64643153,24.60394675,23.65623962,25.57550898
Algeria,Women,1998,25.80032552,24.9167706,26.68707839,24.72677091,23.82319201,25.6476055
Algeria,Women,1999,25.89210097,25.0490846,26.7385734,24.85132048,23.99817351,25.73182519
Algeria,Women,2000,25.98419995,25.16330733,26.80031679,24.97619357,24.1460799,25.80305993
Algeria,Women,2001,26.07608947,25.30168267,26.85496654,25.10085721,24.30570932,25.89853391
Algeria,Women,2002,26.16619346,25.42527327,26.91308455,25.22373531,24.45541734,25.98714369
Algeria,Women,2003,26.25346206,25.54720153,26.97308532,25.34377802,24.61228355,26.07681325
Algeria,Women,2004,26.33785563,25.65689911,27.04144931,25.46094571,24.76070468,26.17023909
Algeria,Women,2005,26.41886834,25.76164584,27.10441203,25.57473253,24.89369027,26.25896286
Algeria,Women,2006,26.49682071,25.85914387,27.16833898,25.68545902,25.01857609,26.35096433
Algeria,Women,2007,26.57423964,25.94994119,27.22690378,25.79565206,25.14431477,26.45249136
Algeria,Women,2008,26.65515702,26.03671885,27.30277583,25.90934355,25.26200673,26.55901245
Algeria,Women,2009,26.738694,26.12336001,27.37400377,26.02565465,25.37784974,26.6756145
Algeria,Women,2010,26.8238954,26.19328692,27.45280724,26.14363016,25.49727248,26.7761957
Algeria,Women,2011,26.91018313,26.27935244,27.52966955,26.26269201,25.61677946,26.89318238
Algeria,Women,2012,26.99910792,26.36335714,27.6228659,26.38439091,25.73122353,27.02102417
Algeria,Women,2013,27.09129919,26.44822568,27.72028641,26.50935629,25.83882807,27.15424264
Algeria,Women,2014,27.18647604,26.53206589,27.82610113,26.63730726,25.95068234,27.29574593
Algeria,Women,2015,27.28456236,26.59789881,27.94061843,26.7681677,26.06033085,27.45440549
Algeria,Women,2016,27.38451534,26.67036101,28.0830869,26.90089478,26.17078569,27.622229
Algeria,Women,2017,27.4848473,26.7357738,28.22066092,27.03400086,26.27351522,27.79710674
American Samoa,Women,1985,34.42509529,33.03478919,35.83606885,34.07780249,32.96396454,35.16792828
American Samoa,Women,1986,34.46084201,33.16658404,35.77092743,34.11253608,33.11690598,35.09955298
American Samoa,Women,1987,34.49720164,33.29725925,35.72323025,34.14788258,33.25151046,35.04642952
American Samoa,Women,1988,34.53397734,33.40229725,35.66830284,34.18364516,33.36280465,35.00531894
American Samoa,Women,1989,34.57094792,33.52151811,35.6325477,34.21960261,33.47882318,34.9697639
American Samoa,Women,1990,34.60783134,33.6222466,35.60060623,34.2554729,33.57437622,34.95244675
American Samoa,Women,1991,34.64447074,33.71892268,35.59522638,34.29109916,33.62600038,34.94112667
American Samoa,Women,1992,34.68070622,33.78209815,35.58855634,34.32632151,33.67955507,34.95602838
American Samoa,Women,1993,34.7163511,33.85588691,35.59179288,34.36095326,33.71099822,34.98909127
American Samoa,Women,1994,34.75034461,33.910434,35.6048703,34.39393364,33.73704973,35.02058815
American Samoa,Women,1995,34.78199293,33.95645884,35.59421326,34.42456884,33.74405307,35.06678161
American Samoa,Women,1996,34.81344336,34.02014647,35.60685224,34.45500614,33.7473817,35.13489498
American Samoa,Women,1997,34.84417711,34.06081165,35.62999013,34.48472676,33.75068991,35.20010194
American Samoa,Women,1998,34.87371754,34.09902666,35.66436122,34.51325406,33.750673,35.26024716
American Samoa,Women,1999,34.90247465,34.12833032,35.69437498,34.54099804,33.74620996,35.33066987
American Samoa,Women,2000,34.92988614,34.16095903,35.72606421,34.5673964,33.74475399,35.39524664
American Samoa,Women,2001,34.95632729,34.17940873,35.75867114,34.59282442,33.72919057,35.45854886
American Samoa,Women,2002,34.98130999,34.19619039,35.7801077,34.616794,33.72104526,35.53060318
American Samoa,Women,2003,35.00452395,34.20576998,35.80741802,34.63899482,33.6934336,35.59350436
American Samoa,Women,2004,35.02667521,34.21231717,35.84433204,34.66013295,33.67461031,35.65044863
American Samoa,Women,2005,35.0480585,34.20051592,35.8892217,34.68050312,33.6501974,35.70198306
American Samoa,Women,2006,35.06900762,34.17938183,35.95371718,34.7004391,33.62659095,35.75646893
American Samoa,Women,2007,35.09042633,34.15802903,36.03463485,34.72084469,33.60069464,35.81799058
American Samoa,Women,2008,35.11328373,34.13933204,36.10251817,34.74268895,33.57257498,35.90913392
American Samoa,Women,2009,35.13772705,34.11801024,36.1868898,34.76611915,33.54188159,35.99648628
American Samoa,Women,2010,35.16330529,34.07763914,36.27527538,34.79068426,33.49936467,36.07780899
American Samoa,Women,2011,35.18973652,34.05128409,36.36059307,34.81610236,33.45864726,36.18102063
American Samoa,Women,2012,35.21648136,34.0094218,36.45303297,34.84183407,33.40025983,36.269154
American Samoa,Women,2013,35.24423017,33.95472062,36.56150571,34.86856975,33.34112019,36.38164377
American Samoa,Women,2014,35.27223269,33.89358302,36.67718925,34.89555914,33.29518381,36.48671769
American Samoa,Women,2015,35.30044513,33.83087388,36.79067062,34.92275845,33.21547617,36.5997107
American Samoa,Women,2016,35.32851574,33.76614504,36.91165187,34.94981594,33.13634358,36.73238754
American Samoa,Women,2017,35.35650608,33.68458437,37.05070925,34.97679314,33.05685559,36.87879522
Andorra,Women,1985,25.15151832,21.95810488,28.38233135,25.42644088,22.23360103,28.73890174
Andorra,Women,1986,25.17411414,22.03865331,28.36869731,25.4377457,22.30553498,28.69126131
Andorra,Women,1987,25.19658603,22.08930598,28.37570581,25.44892659,22.357073,28.65014014
Andorra,Women,1988,25.22019143,22.14638326,28.38606995,25.46124099,22.41624683,28.63993902
Andorra,Women,1989,25.24503096,22.20816308,28.40050954,25.47478953,22.437015,28.59226996
Andorra,Women,1990,25.27155271,22.25370693,28.40035266,25.49002027,22.44892409,28.63967081
Andorra,Women,1991,25.29849189,22.3192766,28.39361507,25.50566845,22.47846672,28.6060371
Andorra,Women,1992,25.32678975,22.37932871,28.39713997,25.52267531,22.51865436,28.59207234
Andorra,Women,1993,25.35583782,22.41412478,28.41059413,25.54043239,22.54796387,28.56877569
Andorra,Women,1994,25.38485878,22.44542541,28.40865205,25.55816234,22.60107551,28.55879567
Andorra,Women,1995,25.41373992,22.47525914,28.43768348,25.57575249,22.65120627,28.56146454
Andorra,Women,1996,25.44291736,22.51468002,28.47377821,25.59363893,22.67820455,28.57395705
Andorra,Women,1997,25.47133485,22.563697,28.47022794,25.61076542,22.70344828,28.5994409
Andorra,Women,1998,25.4983978,22.6202722,28.51236174,25.62653736,22.71585402,28.57982638
Andorra,Women,1999,25.52380706,22.6337924,28.53872278,25.64065563,22.75585954,28.5804199
Andorra,Women,2000,25.5465844,22.67121427,28.56401774,25.65214197,22.78409068,28.59221562
Andorra,Women,2001,25.56747312,22.69468186,28.58457843,25.66173969,22.79265574,28.61538779
Andorra,Women,2002,25.58513766,22.71288546,28.56233957,25.66811323,22.7959363,28.62031965
Andorra,Women,2003,25.59888438,22.73354936,28.57784262,25.67056896,22.78971532,28.63324204
Andorra,Women,2004,25.60881707,22.75146112,28.57607085,25.66921065,22.79894733,28.63516791
Andorra,Women,2005,25.61451407,22.74353699,28.60653766,25.66361664,22.78520955,28.6498015
Andorra,Women,2006,25.61487234,22.73450081,28.62884714,25.65268391,22.7638549,28.66257879
